AssigneeID	KeywordID
A_032477	K_752938
A_006703	K_740445
A_008252	K_717312
A_006703	K_707921
A_006695	K_754106
A_007383	K_706544
A_008252	K_041635
A_006694	K_707783
A_036007	K_711759
A_006694	K_416988
A_035969	K_733651
A_013595	K_721579
A_035954	K_575094
A_006703	K_432927
A_035870	K_712017
A_006170	K_087519
A_020640	K_706504
A_007705	K_719345
A_022376	K_409959
A_033871	K_107906
A_006695	K_402967
A_006170	K_710362
A_020715	K_721434
A_035870	K_114546
A_024093	K_711457
A_007750	K_030135
A_035957	K_373395
A_036291	K_132908
A_000910	K_710448
A_022290	K_535068
A_002872	K_166532
A_000375	K_036276
A_012652	K_710640
A_022411	K_738520
A_006695	K_448747
A_022290	K_453809
A_036017	K_715223
A_000910	K_719332
A_007705	K_740235
A_006695	K_726284
A_007705	K_711776
A_025990	K_535971
A_006083	K_365241
A_000260	K_719175
A_005508	K_000801
A_002239	K_492007
A_006703	K_742445
A_013595	K_402960
A_006702	K_416974
A_008042	K_773462
A_000260	K_211995
A_006695	K_026336
A_013595	K_720630
A_035889	K_584744
A_000910	K_724896
A_000260	K_725061
A_025911	K_364237
